game_pk,game_time_local,day_night_code,venue_name,home_team,away_team,double_header,double_header_type,Sum of attendance
633550,6/20/2021 13:05,D,PNC Park,Pirates,Indians,N,,16582
633569,6/23/2021 12:35,D,PNC Park,Pirates,White Sox,N,,10406
633572,6/22/2021 19:05,N,PNC Park,Pirates,White Sox,N,,9847
633584,6/18/2021 19:05,N,PNC Park,Pirates,Indians,N,,16965
633590,6/19/2021 16:05,D,PNC Park,Pirates,Indians,N,,16830
633744,6/10/2021 12:35,D,PNC Park,Pirates,Dodgers,N,,9396
633753,6/9/2021 19:05,N,PNC Park,Pirates,Dodgers,N,,10957
633772,6/8/2021 19:05,N,PNC Park,Pirates,Dodgers,N,,9047
633787,6/5/2021 16:05,D,PNC Park,Pirates,Marlins,N,,8714
633794,6/6/2021 13:05,D,PNC Park,Pirates,Marlins,N,,5477
633835,6/3/2021 19:05,N,PNC Park,Pirates,Marlins,N,,4192
633858,6/4/2021 19:05,N,PNC Park,Pirates,Marlins,N,,8044
633888,5/27/2021 12:35,D,PNC Park,Pirates,Cubs,N,,7202
633936,5/29/2021 16:05,D,PNC Park,Pirates,Rockies,Y,Split Admission,7183
633941,5/25/2021 18:35,N,PNC Park,Pirates,Cubs,N,,6750
633967,5/26/2021 18:35,N,PNC Park,Pirates,Cubs,N,,5660
633978,5/30/2021 13:05,D,PNC Park,Pirates,Rockies,N,,7917
634005,5/29/2021 12:05,D,PNC Park,Pirates,Rockies,Y,Split Admission,5279
634085,5/15/2021 18:35,N,PNC Park,Pirates,Giants,N,,7833
634094,5/16/2021 13:05,D,PNC Park,Pirates,Giants,N,,7356
634108,5/14/2021 18:35,N,PNC Park,Pirates,Giants,N,,6743
634113,5/13/2021 18:35,N,PNC Park,Pirates,Giants,N,,4099
634137,5/12/2021 12:35,D,PNC Park,Pirates,Reds,N,,4515
